timeseries_id,timestamp_created,source,category,contributor,name,description,sampling_unit,sampling_rate
24d246bc-3877-11e8-8680-0242ac120002,"2018-04-05 02:15:00","Ben music podcast snippets","Human speech",,01_2007-06-16_Teaching_your_brain_to_be_happy_2.9s_F3_b8,,,
28c23108-3877-11e8-8680-0242ac120002,"2018-04-05 02:15:07","Ben music podcast snippets","Human speech",,01_2007-06-16_Teaching_your_brain_to_be_happy_3.2s_F3_b8,,,
2cdae352-3877-11e8-8680-0242ac120002,"2018-04-05 02:15:13","Ben music podcast snippets","Human speech",,01_2007-06-16_Teaching_your_brain_to_be_happy_3.3s_F3_b8,,,
30754481-3877-11e8-8680-0242ac120002,"2018-04-05 02:15:20","Ben music podcast snippets","Human speech",,01_2007-06-16_Teaching_your_brain_to_be_happy_3s_F3_b8,,,
3387be70-3877-11e8-8680-0242ac120002,"2018-04-05 02:15:25","Ben music podcast snippets","Human speech",,Hamish_Andy_6_10_08_2.1s_F4_b8,,,
36e6615e-3877-11e8-8680-0242ac120002,"2018-04-05 02:15:30","Ben music podcast snippets","Human speech",,Hamish_Andy_6_10_08_2.2s_F4_b8,,,
3a87de95-3877-11e8-8680-0242ac120002,"2018-04-05 02:15:36","Ben music podcast snippets","Human speech",,Hamish_Andy_6_10_08_2.3s_F4_b8,,,
3d2376f0-3877-11e8-8680-0242ac120002,"2018-04-05 02:15:41","Ben music podcast snippets","Human speech",,Hamish_Andy_6_10_08_2.4s_F3_b8,,,
3f032edc-3877-11e8-8680-0242ac120002,"2018-04-05 02:15:44","Ben music podcast snippets","Human speech",,Hamish_Andy_6_10_08_2s_F3_b8,,,
428b950f-3877-11e8-8680-0242ac120002,"2018-04-05 02:15:50","Ben music podcast snippets","Human speech",,Hamish_Andy_6_10_08_3.1s_F3_b8,,,
